lat,lng
55.64831106,12.52876113
55.69091428,12.5559918
55.7074538,12.52187578
55.70750332,12.52180172
55.70075245,12.52601463
55.70071006,12.52596726
55.68173393,12.56285967
55.68174626,12.56288915
55.67678688,12.48685971
55.71470475,12.53578251
55.71207251,12.5035489
55.71164225,12.5033469
55.71142507,12.50288827
55.71138248,12.50229299
55.71245775,12.50394081
55.70884379,12.57701622
55.70876144,12.57714471
55.70885099,12.5770658
55.7088231,12.57691733
55.70870181,12.57714467
55.70883303,12.57696531
55.70873345,12.57714461
55.6694164,12.62192697
55.69491343,12.54977029
55.67552697,12.5998332
55.67076768,12.57621358
55.67081139,12.57612495
55.68875031,12.54316556
55.68792261,12.57789941
55.68919576,12.57541221
55.68921574,12.57537557
55.68961847,12.57433735
55.68958297,12.57430609
55.68958025,12.57424742
55.68960225,12.57419942
55.68941894,12.57407984
55.68938401,12.5741003
55.68916201,12.57453398
55.68916189,12.57449086
55.68912329,12.57463856
55.68905023,12.57478051
55.66406477,12.54420723
55.66407944,12.54420069
55.66362058,12.54043551
55.66362057,12.54033
55.66361089,12.54018845
55.66362266,12.53966674
55.66360815,12.539668
55.66365615,12.53799607
55.66365056,12.53799341
55.66492223,12.54790623
55.66491208,12.54801695
55.66486598,12.54797163
55.66457212,12.54667071
55.66422181,12.54508412
55.667464,12.51708751
55.66761158,12.51708865
55.67298168,12.58181044
55.67292342,12.58175632
55.6729071,12.58165512
55.68617657,12.5656955
55.68625704,12.56572604
55.68643519,12.56493216
55.69404106,12.56605081
55.6940368,12.56630126
55.69403686,12.56640267
55.69399514,12.5664896
55.71342535,12.53546991
55.71404968,12.53480852
55.71459809,12.53374866
55.71310518,12.53516934
55.71028395,12.53818217
55.70567303,12.54384785
55.69741272,12.55876629
55.69806206,12.55700126
55.6975938,12.5575409
55.69615043,12.56109838
55.69619798,12.5610269
55.69609703,12.56123541
55.6965466,12.56046946
55.69628586,12.56094161
55.69634591,12.56093558
55.69650438,12.56061048
55.69646902,12.5607322
55.69759853,12.54917728
55.67258889,12.57085159
55.67190779,12.56821616
55.66208673,12.60435642
55.66210305,12.60429413
55.69280191,12.50684822
55.69292481,12.50702053
55.69288998,12.50692942
55.6982064,12.55578602
55.7017161,12.58034678
55.68736902,12.58279895
55.67290362,12.47458583
55.67291433,12.47469136
55.67291666,12.47476338
55.67248219,12.48201069
55.67247925,12.48211341
55.67240319,12.48981536
55.70323937,12.57820921
55.70325253,12.57818377
55.70327754,12.57817647
55.70329504,12.57819693
55.64788489,12.52721645
55.69325192,12.53986717
55.69328281,12.53983816
55.69309252,12.53988395
55.69327993,12.53959216
55.69325162,12.5395573
55.69301256,12.5397438
55.6930108,12.53967968
55.69309416,12.53954601
55.71709132,12.48872308
55.69118788,12.56578334
55.69078976,12.56518565
55.71894925,12.55735152
55.71907493,12.55750963
55.67160279,12.57472646
55.67125108,12.57457952
55.72413739,12.56986231
55.72592219,12.56903583
55.72713851,12.56868193
55.72883338,12.56853596
55.72946524,12.56836797
55.6832956,12.56823607
55.67554931,12.56895545
55.67555653,12.56896925
55.67557971,12.56893195
55.67602933,12.56945525
55.67603849,12.56946047
55.6760033,12.56956051
55.67602217,12.56950951
55.67597493,12.56961833
55.67596138,12.5696149
55.67601614,12.56950347
55.67599545,12.5695532
55.67626283,12.56990873
55.67597534,12.57067541
55.67557209,12.56891627
55.67560595,12.5688716
55.67561294,12.56888216
55.67563903,12.56882897
55.67563202,12.56881968
55.67567491,12.56878921
55.67568049,12.56879842
55.67606031,12.56939327
55.67605375,12.56938388
55.69295412,12.50697157
55.69289524,12.50647603
55.69290728,12.5064191
55.69285224,12.50638034
55.69243982,12.50469365
55.69242931,12.50437808
55.69364632,12.49429701
55.69364522,12.49436568
55.67251161,12.59411008
55.67253726,12.59406427
55.67277372,12.59362496
55.67275501,12.59366625
55.6822343,12.58913706
55.68213682,12.58905346
55.68216598,12.58938979
55.68206738,12.58930898
55.68210059,12.58964411
55.68199934,12.58956125
55.68203364,12.58989549
55.68193402,12.58981177
55.68198863,12.59006433
55.68188679,12.58998429
55.68186753,12.59008242
55.68180743,12.59074245
55.68170563,12.5906605
55.68174166,12.59098818
55.68164097,12.5909044
55.68156505,12.59164692
55.68148755,12.59147459
55.68154648,12.59172549
55.68145615,12.59159879
55.68144371,12.59163777
55.68150264,12.59188867
55.68139984,12.59180286
55.68143573,12.59213814
55.6813352,12.59204484
55.6813687,12.59239332
55.68126596,12.5923037
55.68127801,12.59249358
55.69081484,12.56042412
55.6907671,12.56041401
55.69091796,12.56049467
55.69094377,12.56053302
55.70262409,12.57995279
55.70258554,12.58036781
55.70260481,12.58030063
55.70278548,12.57968059
55.70280556,12.57961874
55.70282292,12.5795561
55.70244411,12.58046747
55.70246183,12.58040549
55.70264203,12.57987823
55.70320196,12.57775777
55.7033154,12.57772598
55.7033345,12.57769347
55.7032255,12.57775799
55.70328946,12.57771942
55.71053013,12.5656802
55.71052167,12.56564072
55.71050573,12.56600958
55.7104971,12.56593428
55.71049591,12.56557895
55.71048761,12.56599742
55.71047799,12.56555105
55.71046628,12.56590931
55.71044381,12.56589436
55.71041978,12.56588124
55.68772231,12.58656027
55.68759722,12.58703156
55.68745469,12.58696085
55.68739074,12.58675211
55.68746471,12.5864748
55.70748218,12.57009885
55.70746548,12.57014327
55.70745252,12.57019458
55.70745164,12.57033379
55.70753828,12.57003723
55.69369626,12.55385018
55.69358932,12.55385372
55.69344978,12.55272762
55.69331725,12.55255876
55.69334616,12.55263529
55.69458307,12.55437857
55.69587219,12.55726619
55.69579401,12.55706453
55.69532159,12.55588123
55.6952539,12.55573209
55.69517957,12.55559194
55.69506994,12.55536229
55.69483516,12.55490006
55.69328986,12.55291912
55.693588,12.55291048
55.69356251,12.55285323
55.66211923,12.52481329
55.65984394,12.52545518
55.65717641,12.52620354
55.65478959,12.5268961
55.65233953,12.52757726
55.67002904,12.49585981
55.69345419,12.49511001
55.69357911,12.49446296
55.69355768,12.49442855
55.7123397,12.53182867
55.66616922,12.52323787
55.66617265,12.52328814
55.66622832,12.52353094
55.66621483,12.52356264
55.66619399,12.52354162
55.66620389,12.52322849
55.6662081,12.52327546
55.66845325,12.55427752
55.66847843,12.55447817
55.66893571,12.55408399
55.66895996,12.55427396
55.66805665,12.55443006
55.66807984,12.55463483
55.66557325,12.54083797
55.66563301,12.54086119
55.69411286,12.4942038
55.67468051,12.58582291
55.66491928,12.57656321
55.66610366,12.57644337
55.66604214,12.57599769
55.66549184,12.57652482
55.66601823,12.57605376
55.69023152,12.56657242
55.69069026,12.5672407
55.69108983,12.56784554
55.69570031,12.57418681
55.69590886,12.57455304
55.69665871,12.57619607
55.6945162,12.5727452
55.69441619,12.5726799
55.69461496,12.57286546
55.69721737,12.57743155
55.69497995,12.57318734
55.69566048,12.57410279
55.66212292,12.50368195
55.66214679,12.50368325
55.66220309,12.50368801
55.66228192,12.50382586
55.66228311,12.50392229
55.66228361,12.50400346
55.66177329,12.50394862
55.66200989,12.50375187
55.66200882,12.50386847
55.66186763,12.50374413
55.66186849,12.50380504
55.66186743,12.50386584
55.66196107,12.50392165
55.69478769,12.55203419
55.69030372,12.57781239
55.68993719,12.57681241
55.69203701,12.58178336
55.69208732,12.58193861
55.6917499,12.58169332
55.69199108,12.58237195
55.6925013,12.58376357
55.69085351,12.57929473
55.68770519,12.58991424
55.6880769,12.5897572
55.70138799,12.58863889
55.70106262,12.58949756
55.70155436,12.58851767
55.70176109,12.58837089
55.70330453,12.58792861
55.70354211,12.58792684
55.7066468,12.58617717
55.70684449,12.5861177
55.70810875,12.58548088
55.70893769,12.58468092
55.70895893,12.58458472
55.69932212,12.59063254
55.69923514,12.59066722
55.69894484,12.59049068
55.69869133,12.59050638
55.66174074,12.62433223
55.71753155,12.58375422
55.71756515,12.58374498
55.71797754,12.58363475
55.71800989,12.5836248
55.718429,12.58351017
55.71846224,12.58350075
55.7188732,12.58339489
55.71890661,12.58339073
55.71933207,12.58332787
55.71936511,12.58332449
55.71979972,12.58326279
55.71983279,12.5832575
55.72025884,12.58319707
55.72029326,12.58319201
55.72070504,12.5831306
55.72073853,12.58312661
55.72115071,12.58306268
55.72118506,12.58305699
55.71720125,12.57707899
55.72401347,12.57710913
55.72420907,12.57704087
55.72497524,12.57676979
55.72711918,12.57630366
55.71698829,12.58228757
55.71658891,12.58400828
55.71662115,12.58399928
55.71686026,12.58083911
55.71819888,12.55640438
55.71836389,12.55632223
55.71828626,12.55630149
55.71822283,12.55628107
55.71683083,12.55430478
55.71615059,12.55332934
55.64831976,12.52718733
55.64622435,12.61222995
55.64622641,12.6122992
55.64622703,12.61235405
55.64659668,12.61318166
55.64659476,12.61312959
55.64656968,12.61302232
55.64656407,12.61297019
55.64660713,12.61299887
55.64660408,12.61294944
55.64649742,12.6133122
55.64585466,12.6031407
55.6460903,12.60372666
55.64577318,12.6054173
55.65150508,12.61233105
55.65151451,12.61236865
55.65173808,12.61311446
55.6517298,12.61306336
55.65212001,12.61298859
55.65210987,12.61292836
55.65210392,12.61289489
55.65209303,12.61282466
55.65208708,12.61279118
55.65167601,12.61265582
55.65207425,12.61272416
55.65206746,12.61268566
55.65165517,12.61261141
55.65205485,12.61260706
55.65199546,12.61220337
55.65198573,12.61213974
55.65198047,12.61210753
55.65197104,12.61204786
55.66154463,12.59692589
55.6617001,12.59658512
55.65702585,12.60508206
55.65710222,12.60504902
55.72326394,12.57441712
55.70870723,12.58294991
55.7081664,12.58292291
55.70969981,12.58329159
55.70959583,12.58316498
55.66937912,12.59624645
55.70003621,12.58063386
55.69668843,12.55103852
55.69671799,12.55095558
55.69662367,12.551185
55.6966589,12.55111025
55.70129747,12.57727718
55.70133674,12.57726556
55.69243673,12.58719858
55.69248725,12.58710337
55.69246262,12.58715502
55.69241592,12.58723671
55.67194938,12.58963333
55.67182988,12.58943651
55.67225969,12.59013122
55.67222023,12.59006784
55.67456966,12.59388722
55.67451156,12.59382508
55.67445711,12.59376999
55.67433383,12.59359141
55.67426446,12.59347663
55.67338333,12.59203015
55.67277194,12.59103481
55.67231081,12.590844
55.67227936,12.59078951
55.67224055,12.59072059
55.67220889,12.59067296
55.67567503,12.59631594
55.67576874,12.59649098
55.67584915,12.59664963
55.67594617,12.59676643
55.67605166,12.59694531
55.67614405,12.59710288
55.67625022,12.59723602
55.67636424,12.59738661
55.67645896,12.59756989
55.67656263,12.59771099
55.67665258,12.59779059
55.67269227,12.59149024
55.6727981,12.59165219
55.67281726,12.59168148
55.67197855,12.59028595
55.67142726,12.58937572
55.67118265,12.58897913
55.67301055,12.59198361
55.6730242,12.59200678
55.67321689,12.59231636
55.67424599,12.59401006
55.67442069,12.59430701
55.67452293,12.59447692
55.67464776,12.59468438
55.67477102,12.59486965
55.67490907,12.5950866
55.6751449,12.59549628
55.67524283,12.59565053
55.67534741,12.59582043
55.67085632,12.58844943
55.67034453,12.58759956
55.67045714,12.58778366
55.64965181,12.61252894
55.66282428,12.49796665
55.66267175,12.49819189
55.66290477,12.49786451
55.6550438,12.59759928
55.65444752,12.59926748
55.65445698,12.59922209
55.65468094,12.5997347
55.65461969,12.60000967
55.65659172,12.60114813
55.65660002,12.60114991
55.65661302,12.60114424
55.66113863,12.51825419
55.66108097,12.51823873
55.66120678,12.51826612
55.66238928,12.51728988
55.66239634,12.51722509
55.6623666,12.51699391
55.66231614,12.51688552
55.66213704,12.51700725
55.66211528,12.51696727
55.66209354,12.51702839
55.66218045,12.51747937
55.66214742,12.51748249
55.66196968,12.51713614
55.66193893,12.5171029
55.66192419,12.5171598
55.66206605,12.51748797
55.66201171,12.51748872
55.66188216,12.5172303
55.66203795,12.51750662
55.66185517,12.51724774
55.66190378,12.51737074
55.66187018,12.51730372
55.66187101,12.51737451
55.66187989,12.5174319
55.66188365,12.5174941
55.70944107,12.52707647
55.71027796,12.52821525
55.71013441,12.52852406
55.66935327,12.59626214
55.67201151,12.5917934
55.66955822,12.59581733
55.66970146,12.59572339
55.67044802,12.59515191
55.67065875,12.59490085
55.67088282,12.59462753
55.67068027,12.59422106
55.67049111,12.59448381
55.67029768,12.59470911
55.67010121,12.59490911
55.66987589,12.59508442
55.66965353,12.59521825
55.66919107,12.54556149
55.6692119,12.54552308
55.66918339,12.54561514
55.66927874,12.54554596
55.66929248,12.54560664
55.69934039,12.57732468
55.69925275,12.57731577
55.69925361,12.57726824
55.69932146,12.57728798
55.67372772,12.56108802
55.69418646,12.5886465
55.69409668,12.58847786
55.69428963,12.58845217
55.69418543,12.58828592
55.72136898,12.54421241
55.71384455,12.53506715
55.7121442,12.53383469
55.71261719,12.53402018
55.71346528,12.53473975
55.71349614,12.53474242
55.71642658,12.53772186
55.71638696,12.53830117
55.71704901,12.53899055
55.71916391,12.54037184
55.71913465,12.54080754
55.72699922,12.57129523
55.72769725,12.56702529
55.7278398,12.56354459
55.72068173,12.54405058
55.72087097,12.54373091
55.72226302,12.54581513
55.72196935,12.54488748
55.71208041,12.53235405
55.71007848,12.56858785
55.71009386,12.56839199
55.71011348,12.56832803
55.71011699,12.5682626
55.69494192,12.55266439
55.66545235,12.59872389
55.66546594,12.59865836
55.66548213,12.59859346
55.70292849,12.55891195
55.70235642,12.56192912
55.70233946,12.56195472
55.7026954,12.56195318
55.70271049,12.56199441
55.66654032,12.59876887
55.66651865,12.59868586
55.66924965,12.49427304
55.66927243,12.49421338
55.66706783,12.52675141
55.66927156,12.49301262
55.66734493,12.52821505
55.66776362,12.52993409
55.66753768,12.52993025
55.66764487,12.52959314
55.66667907,12.51891811
55.66631652,12.52314284
55.66632185,12.52358314
55.66659404,12.52387632
55.66674539,12.52476412
55.6658328,12.51437404
55.66613297,12.51433098
55.66604163,12.514353
55.66608595,12.51434265
55.66603966,12.51388298
55.66602846,12.51380139
55.66600108,12.51362963
55.66601977,12.51372747
55.67606489,12.57407396
55.67612471,12.57423041
55.68837427,12.49309377
55.68839478,12.49321518
55.68775424,12.49028013
55.68775832,12.49048105
55.68777485,12.49045716
55.68780759,12.49068886
55.68778654,12.49069802
55.70722373,12.56591977
55.70837051,12.56529506
55.66993085,12.58090233
55.67004064,12.58069005
55.67007843,12.58066174
55.66998594,12.58070218
55.66985399,12.58095396
55.66970464,12.58102376
55.66977909,12.58098138
55.66898264,12.58219712
55.66901231,12.58203678
55.67774919,12.58055115
55.67768363,12.5807235
55.67750805,12.58082161
55.67759122,12.58063389
55.67703432,12.58186178
55.67706983,12.58178448
55.67727447,12.58134135
55.67730943,12.58126567
55.64119294,12.57491481
55.64118992,12.5749774
55.71211795,12.56929193
55.72128949,12.57322117
55.67657655,12.5623021
55.67458649,12.55923545
55.67466465,12.55925883
55.67473169,12.55916726
55.6748706,12.55920094
55.67354387,12.57498183
55.67374261,12.5746988
55.67382194,12.57458944
55.67416011,12.57373804
55.6743599,12.57348939
55.67522305,12.57183208
55.67599677,12.57070552
55.67631349,12.56976009
55.67283599,12.57645421
55.67332993,12.57547305
55.67306183,12.57597125
55.67305833,12.57590649
55.67305928,12.57596625
55.67294674,12.57612542
55.67292678,12.57625487
55.67479702,12.55918018
55.67398677,12.56190143
55.67210614,12.55560808
55.67395908,12.56330938
55.67397001,12.56335039
55.67394672,12.5632753
55.67211316,12.5553832
55.67212193,12.55559199
55.67480571,12.56476739
55.67484278,12.56487
55.67512481,12.56646697
55.67510248,12.56640822
55.6755007,12.56671859
55.67568486,12.56722684
55.67556269,12.56688255
55.67400328,12.56195655
55.67396509,12.56184561
55.67218845,12.55524332
55.67219506,12.55518657
55.67217502,12.55537188
55.67216627,12.55544518
55.66834068,12.54031994
55.66823579,12.54026488
55.66172622,12.53197893
55.66210059,12.53329326
55.66244792,12.53467733
55.70544238,12.58139796
55.70545771,12.5813725
55.70166015,12.58058687
55.70159064,12.58097345
55.70168746,12.58059716
55.70161815,12.58102346
55.70165305,12.58113988
55.66154944,12.5190895
55.6615606,12.51917891
55.66270143,12.5244537
55.66293666,12.52570917
55.66333138,12.5278417
55.66140426,12.51447345
55.6613394,12.51334143
55.66127659,12.51220984
55.66116439,12.51035514
55.66094691,12.50367773
55.66100202,12.50414124
55.66320054,12.53662645
55.66335855,12.53113169
55.66143671,12.51503303
55.66291179,12.53682918
55.66310561,12.52897768
55.66042329,12.48385723
55.66040106,12.48386737
55.70120166,12.54932599
55.70103579,12.54903667
55.70122722,12.54933828
55.66318369,12.58506739
55.6636359,12.58522914
55.66366944,12.58524048
55.65221838,12.58823774
55.64172692,12.58416801
55.66069805,12.6143979
55.65984178,12.61072594
55.66143137,12.62113851
55.69346496,12.58808457
55.69402084,12.588622
55.69411323,12.58875516
55.69387943,12.58878407
55.69425047,12.58937054
55.69514943,12.59060906
55.7006559,12.57426554
55.70119803,12.573251
55.70151238,12.57247537
55.70153623,12.57242164
55.70168399,12.5721622
55.70171553,12.57209931
55.70264725,12.57037609
55.70269569,12.57028907
55.70332945,12.56928453
55.69950648,12.57544862
55.69938787,12.57566385
55.69941242,12.57561826
55.69929116,12.57584131
55.69931571,12.57579573
55.70386976,12.56827786
55.70384798,12.56831824
55.70334903,12.56924745
55.68952727,12.57496083
55.68955716,12.57493786
55.69505117,12.57960766
55.69439894,12.57905441
55.68881099,12.57393275
55.68791888,12.57210456
55.68683971,12.57099793
55.6868815,12.57056071
55.68697542,12.57070239
55.687209,12.571538
55.68730049,12.57167455
55.68747053,12.57143101
55.68779866,12.57240962
55.68807625,12.57281349
55.68920767,12.5822207
55.68633054,12.57597811
55.68618127,12.57574521
55.68601319,12.57548806
55.68575963,12.57508873
55.68542896,12.57457582
55.68511391,12.57409238
55.68492116,12.57379578
55.68713571,12.57728093
55.68710582,12.57723162
55.68649903,12.57623531
55.70323267,12.57722118
55.71148434,12.57773526
55.71561415,12.57775839
55.71559785,12.57780236
55.71545903,12.57784942
55.71541972,12.57793754
55.71541704,12.57785741
55.71213665,12.57778031
55.70177782,12.57724858
55.71235027,12.57777448
55.71228757,12.5777766
55.71218132,12.57777921
55.7151249,12.5778424
55.71477427,12.57808791
55.71472295,12.57809133
55.71468591,12.57791119
55.71444974,12.577812
55.70325598,12.57721948
55.70230642,12.57724689
55.70268769,12.57724621
55.70288002,12.57725648
55.66115742,12.61741713
55.66122114,12.61731381
55.66142136,12.61687684
55.66145145,12.61689239
55.66148182,12.61690224
55.69448084,12.53605992
55.69441853,12.53610201
55.69337072,12.53647486
55.6933127,12.53650346
55.68347102,12.48332201
55.68365275,12.48327822
55.67761265,12.48563558
55.67751356,12.48580762
55.67741023,12.48598778
55.67730952,12.48616474
55.67198185,12.48895111
55.67196537,12.48898457
55.67196007,12.48906776
55.67199745,12.48906787
55.67202683,12.48900077
55.66464205,12.58465877
55.66461744,12.5846452
55.66447315,12.58496535
55.66449398,12.58498887
55.66465318,12.5849345
55.66499665,12.58518097
55.67557556,12.57114129
55.67558456,12.57128463
55.67560242,12.57132513
55.67565218,12.57133187
55.67574191,12.57138042
55.67553299,12.57110336
55.67555076,12.5710663
55.67556714,12.57103767
55.67562126,12.57135446
55.6636349,12.53878951
55.66363424,12.53888177
55.66363718,12.53898855
55.66858068,12.54472556
55.66855402,12.54465268
55.69266683,12.5039995
55.69626203,12.4756553
55.66368265,12.54093004
55.66360458,12.5409504
55.66371505,12.54176214
55.66367395,12.54174563
55.66379229,12.54244758
55.66375887,12.5424608
55.66382762,12.5424313
55.66850378,12.54591429
55.6685361,12.54590306
55.67040266,12.56004793
55.67040924,12.56007137
55.64660586,12.61241481
55.64660319,12.61228547
55.64657506,12.61211891
55.64650543,12.61212271
55.6464304,12.61212716
55.64634425,12.61213559
55.64627043,12.61213788
55.65408743,12.61857082
55.65411569,12.61855384
55.65417835,12.61855251
55.65414342,12.61854113
55.65403322,12.61860156
55.65406002,12.61858577
55.65418682,12.6186002
55.72006977,12.53003337
55.6692037,12.54422213
55.66911994,12.54405795
55.66962761,12.5439473
55.66969868,12.54393807
55.646612,12.61255071
55.65815288,12.60514184
55.65819467,12.60510914
55.65827886,12.60489514
55.65828844,12.60479873
55.6582604,12.60472561
55.65814578,12.60525966
55.641851,12.56354013
55.66765175,12.57771916
55.66811039,12.57831628
55.66872034,12.57911992
55.6577342,12.60446487
55.65779748,12.60432072
55.65771875,12.60459393
55.65785535,12.60423851
55.6579033,12.60471381
55.65781857,12.60459962
55.65789038,12.60442156
55.65798029,12.60453255
55.65807754,12.60466939
55.65800984,12.60484419
55.65817893,12.60491996
55.65819867,12.60494588
55.65810225,12.60511825
55.7147182,12.50315318
55.71511203,12.50268899
55.69802375,12.47991092
55.69805146,12.47993565
55.69807705,12.47996296
55.71106075,12.47494544
55.71694921,12.51846609
55.71699266,12.5179811
55.66855506,12.55485718
55.66895197,12.55466057
55.66889913,12.55445245
55.6689376,12.55444442
55.66887413,12.55391862
55.6688325,12.55394258
55.67031143,12.54447898
55.67039223,12.54443931
55.66848001,12.55409334
55.66843899,12.55410971
55.66803508,12.55424235
55.66807639,12.55420988
55.66815922,12.55502077
55.66811273,12.55480623
55.67045537,12.54439804
55.71991796,12.5300498
55.71999804,12.55846011
55.72016859,12.55865672
55.71438574,12.5858554
55.7144083,12.58583444
55.71495937,12.58530366
55.71498099,12.58528027
55.71505208,12.58515452
55.66814845,12.55479126
55.66850453,12.55462714
55.66854551,12.55461332
55.7177076,12.57532889
55.71787104,12.5752652
55.66980304,12.54155157
55.6697408,12.5415616
55.70106977,12.56440616
55.70069137,12.56476119
55.70213594,12.56332598
55.64504417,12.62877059
55.70844994,12.57696567
55.70842838,12.57700536
55.70842646,12.57708197
55.70877021,12.57696018
55.70871448,12.57710124
55.70874422,12.57709145
55.70879876,12.57701702
55.70879078,12.57707578
55.67028097,12.56017941
55.67104925,12.56183721
55.69518824,12.60005096
55.69354996,12.59660656
55.69476582,12.59420405
55.69469708,12.59442608
55.69458331,12.59469197
55.69453417,12.59480793
55.69249758,12.59878357
55.69257667,12.59881782
55.69260541,12.59882343
55.66967721,12.54161849
55.69237063,12.59877699
55.69240566,12.59877898
55.69253675,12.59880197
55.69266191,12.59882978
55.69270551,12.59884261
55.6927784,12.59885194
55.6929208,12.59889627
55.69298182,12.59891527
55.69433671,12.59822466
55.69333844,12.59939654
55.69320269,12.59957304
55.69347819,12.59923053
55.69333467,12.59943595
55.69321652,12.59960295
55.6933302,12.59947435
55.69438433,12.59833905
55.69341919,12.59950949
55.69442116,12.59842865
55.69447256,12.59855233
55.69337966,12.59979377
55.69338165,12.59986214
55.69348781,12.59975666
55.69339748,12.59989597
55.6934114,12.59993146
55.69452428,12.59867826
55.69342048,12.59998527
55.69343376,12.60002102
55.693461,12.60004517
55.69362166,12.59992704
55.69461256,12.59885989
55.69464318,12.59897476
55.6937588,12.60009984
55.69470452,12.5991302
55.69474745,12.59922572
55.69366916,12.60024079
55.69369273,12.60024945
55.69371995,12.60024989
55.69479458,12.59930732
55.69484411,12.59946447
55.694883,12.59956501
55.69489824,12.59960151
55.69245424,12.59877521
55.69397547,12.60047842
55.69399196,12.60049751
55.69493612,12.59971282
55.69492785,12.59979174
55.69491695,12.59985747
55.69490876,12.59991285
55.69424938,12.60053365
55.69426023,12.60052904
55.69457292,12.60025317
55.69489606,12.59999326
55.6946142,12.60023337
55.69466475,12.60020649
55.69470233,12.6001905
55.69473384,12.60017225
55.69477795,12.60013832
55.69461201,12.60035909
55.69464986,12.60035282
55.69468448,12.60035685
55.69472536,12.60035712
55.69476212,12.60036684
55.69524632,12.59999708
55.69516096,12.60006986
55.6952156,12.60002865
55.69231893,12.59874428
55.69285499,12.59887168
55.69369826,12.59808597
55.69290939,12.59907731
55.69394177,12.59792709
55.69366703,12.59822323
55.69292726,12.59910283
55.69398488,12.59792874
55.69296027,12.5991456
55.69403006,12.59793004
55.69363857,12.59837032
55.69297382,12.59917628
55.69407299,12.59793105
55.69301108,12.59917347
55.69303019,12.59915531
55.69411899,12.5979316
55.69305194,12.59914493
55.69416605,12.59793317
55.693599,12.5985206
55.69308735,12.59914504
55.693181,12.59903534
55.6931091,12.59915979
55.69307066,12.59925259
55.69316158,12.59923374
55.69356658,12.59875808
55.6932582,12.59913885
55.69316492,12.59927292
55.69327442,12.59914646
55.69329527,12.59915115
55.69316686,12.59934398
55.69429258,12.59812111
55.69316096,12.59938183
55.69315175,12.59941885
55.69352249,12.59899531
55.69334081,12.59922471
55.69315746,12.59947073
55.69317186,12.599504
