FID,id,vejkode,vejnavn,park_id,bydel,udstyr_type,tilstand,placering,foto,driftsopgave,fjernet,bemaerkning,reg_metode,reg_dato,rettet_dato,wkb_geometry
baenk_stol_bord.564,2717,2364,Grønningen,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.59208099352901 55.68850487567964))
baenk_stol_bord.565,2714,2364,Grønningen,,Indre By,"Københavnerbænk, ryg mod ryg",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.591410220927838 55.689057070460144))
baenk_stol_bord.566,2713,2364,Grønningen,,Indre By,"Københavnerbænk, ryg mod ryg",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.591091149707998 55.68931594063254))
baenk_stol_bord.567,2711,2364,Grønningen,,Indre By,"Københavnerbænk, ryg mod ryg",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.590113085295277 55.69011049040142))
baenk_stol_bord.568,2709,2364,Grønningen,,Indre By,"Københavnerbænk, ryg mod ryg",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.5897856897824 55.69037105144577))
baenk_stol_bord.569,2708,2364,Grønningen,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.588251678653794 55.690958934631965))
baenk_stol_bord.570,2707,2364,Grønningen,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.5882584421419 55.6909862387133))
baenk_stol_bord.571,2706,2364,Grønningen,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.588062414378715 55.69107718561682))
baenk_stol_bord.572,2705,2364,Grønningen,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-05T00:00:00,2011-03-01T00:00:00,MULTIPOINT ((12.589185300146172 55.69086166780211))
baenk_stol_bord.573,3125,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.57613549082725 55.67992407033536))
baenk_stol_bord.574,3124,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576055769713031 55.679970297509186))
baenk_stol_bord.575,2853,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.57556255534982 55.67971718030402))
baenk_stol_bord.576,2852,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.575588495394426 55.67969055323843))
baenk_stol_bord.577,2851,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.575898615331182 55.679674534977316))
baenk_stol_bord.578,2850,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.575973473937669 55.67970359329669))
baenk_stol_bord.579,2602,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576095210053424 55.679912734489186))
baenk_stol_bord.580,2601,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576160923943743 55.6799425632059))
baenk_stol_bord.581,2600,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576105181862804 55.679981466602655))
baenk_stol_bord.582,2599,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576033284783659 55.67995002705527))
baenk_stol_bord.583,2598,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576144001883286 55.679966985801244))
baenk_stol_bord.584,2597,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576050200174013 55.67992560445989))
baenk_stol_bord.585,2595,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.575977342599511 55.68001576762593))
baenk_stol_bord.586,2594,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576088806751077 55.680043401877576))
baenk_stol_bord.587,2593,2384,Gråbrødretorv,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-25T00:00:00,2010-08-16T00:00:00,MULTIPOINT ((12.576208375082176 55.680067127446634))
baenk_stol_bord.588,3907,2404,Guldbergsgade,,Nørrebro,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,2010-08-24T00:00:00,MULTIPOINT ((12.55344290097166 55.695540330694165))
baenk_stol_bord.852,2980,5112,Nyhavn,,Indre By,"Bænk, anden",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-09T00:00:00,2016-11-08T14:04:11.605,MULTIPOINT ((12.587790466097912 55.680412360739915))
baenk_stol_bord.589,5741,2436,Gunløgsgade,,Amager Vest,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Digitaliseret manuelt,2017-05-16T13:17:23.376,,MULTIPOINT ((12.58208134245248 55.66396436718145))
baenk_stol_bord.590,4043,2436,Gunløgsgade,0,Amager Vest,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Digitaliseret manuelt,2006-09-12T00:00:00,2010-07-01T00:00:00,MULTIPOINT ((12.578153154889796 55.6656392066134))
baenk_stol_bord.591,4042,2436,Gunløgsgade,0,Amager Vest,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Digitaliseret manuelt,2006-09-12T00:00:00,2010-07-01T00:00:00,MULTIPOINT ((12.578804324047656 55.66535840763174))
baenk_stol_bord.592,4714,2438,Gunnar Nu Hansens Plads,0,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Digitaliseret manuelt,,2010-09-29T00:00:00,MULTIPOINT ((12.576951875392215 55.70563344114321))
baenk_stol_bord.593,4713,2438,Gunnar Nu Hansens Plads,0,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Digitaliseret manuelt,,2010-09-29T00:00:00,MULTIPOINT ((12.576859287776353 55.70557768565893))
baenk_stol_bord.594,4712,2438,Gunnar Nu Hansens Plads,0,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Digitaliseret manuelt,,2010-09-29T00:00:00,MULTIPOINT ((12.576380505354814 55.705283721164825))
baenk_stol_bord.595,4711,2438,Gunnar Nu Hansens Plads,0,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Digitaliseret manuelt,,2010-09-29T00:00:00,MULTIPOINT ((12.576282615049616 55.705229853314485))
baenk_stol_bord.596,3267,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.576713395281253 55.70521501682861))
baenk_stol_bord.597,3266,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.576808437630348 55.7052149034368))
baenk_stol_bord.598,3265,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.576759659140704 55.70523438014802))
baenk_stol_bord.599,3264,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.57691600643966 55.70493610632096))
baenk_stol_bord.600,3403,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.576916920244262 55.70488560694384))
baenk_stol_bord.601,3402,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577012936428916 55.7048860071502))
baenk_stol_bord.602,3401,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577008467457503 55.7049402884778))
baenk_stol_bord.603,3400,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577008640880267 55.70499342588203))
baenk_stol_bord.604,3399,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577005786074631 55.70504289806269))
baenk_stol_bord.605,3398,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577003498228066 55.70510245877959))
baenk_stol_bord.606,3397,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577108919263047 55.70488587374808))
baenk_stol_bord.607,3396,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577106604736043 55.704944900856404))
baenk_stol_bord.608,3395,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577104570353532 55.704992235267966))
baenk_stol_bord.609,3394,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577101221960021 55.70504968489616))
baenk_stol_bord.610,3393,2438,Gunnar Nu Hansens Plads,,Østerbro,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,,2010-09-29T00:00:00,MULTIPOINT ((12.577099634474639 55.705104980079845))
baenk_stol_bord.611,3978,2444,Gustav Bangs Gade,,Vesterbro-Kongens Enghave,Plint,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2004-08-24T00:00:00,2010-11-16T00:00:00,MULTIPOINT ((12.536378013081329 55.651194153646045))
baenk_stol_bord.612,3977,2444,Gustav Bangs Gade,,Vesterbro-Kongens Enghave,Plint,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2004-08-24T00:00:00,2010-11-16T00:00:00,MULTIPOINT ((12.536451084099244 55.65117557072904))
baenk_stol_bord.613,3976,2444,Gustav Bangs Gade,,Vesterbro-Kongens Enghave,Plint,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2004-08-24T00:00:00,2010-11-16T00:00:00,MULTIPOINT ((12.536624126675033 55.651093041499934))
baenk_stol_bord.614,3485,2444,Gustav Bangs Gade,,Vesterbro-Kongens Enghave,Plint,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2004-08-24T00:00:00,2010-11-16T00:00:00,MULTIPOINT ((12.53674306134602 55.65119136554136))
baenk_stol_bord.615,3484,2444,Gustav Bangs Gade,,Vesterbro-Kongens Enghave,Plint,Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2004-08-24T00:00:00,2010-11-16T00:00:00,MULTIPOINT ((12.53676713376077 55.65121188945936))
baenk_stol_bord.616,2952,2452,Gyldenløvesgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-07-15T00:00:00,MULTIPOINT ((12.562045450985606 55.68072702444069))
baenk_stol_bord.617,2432,2496,Gåsegade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-01T00:00:00,2010-08-17T00:00:00,MULTIPOINT ((12.573438073033497 55.6762620550796))
baenk_stol_bord.618,4530,0148,H.C. Andersens Boulevard,0,Indre By,Granitbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Digitaliseret manuelt,,2010-07-15T00:00:00,MULTIPOINT ((12.56402154344017 55.679862145067446))
baenk_stol_bord.619,2576,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:47.252,MULTIPOINT ((12.570177024645321 55.67479563881208))
baenk_stol_bord.620,2775,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:17.414,MULTIPOINT ((12.56930967733221 55.67522121162394))
baenk_stol_bord.621,2774,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:17.414,MULTIPOINT ((12.56935478726322 55.675198283132495))
baenk_stol_bord.1087,3678,4236,Lersø Parkallé,,Østerbro,"Bænk, anden",Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-09-01T00:00:00,MULTIPOINT ((12.556627149794457 55.70599745035072))
baenk_stol_bord.622,2773,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:17.414,MULTIPOINT ((12.569623926064967 55.675074149113534))
baenk_stol_bord.623,2772,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:17.414,MULTIPOINT ((12.5696701765842 55.67505103385907))
baenk_stol_bord.624,2578,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:47.252,MULTIPOINT ((12.569886027904218 55.67493878930501))
baenk_stol_bord.625,2577,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:47.252,MULTIPOINT ((12.569924247615099 55.6749188090007))
baenk_stol_bord.626,2575,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:47.252,MULTIPOINT ((12.570134496045581 55.67481963118555))
baenk_stol_bord.627,2574,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:47.252,MULTIPOINT ((12.570443161899089 55.674661439602225))
baenk_stol_bord.628,2568,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.569349417827407 55.67471421348604))
baenk_stol_bord.629,2567,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.569590849006273 55.674594281634214))
baenk_stol_bord.630,2566,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.56983599543453 55.6744718351522))
baenk_stol_bord.631,2573,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-30T00:00:00,2017-11-07T12:55:47.252,MULTIPOINT ((12.570486837757178 55.67463776405888))
baenk_stol_bord.632,2360,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.570800746314482 55.67399023010979))
baenk_stol_bord.633,2358,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.571087620929697 55.67384685950332))
baenk_stol_bord.634,2357,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.571416350463888 55.673683722036))
baenk_stol_bord.635,2356,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-28T00:00:00,2010-07-15T00:00:00,MULTIPOINT ((12.577118371141225 55.67135743564517))
baenk_stol_bord.636,2355,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-28T00:00:00,2010-07-15T00:00:00,MULTIPOINT ((12.576930667671105 55.67145212781365))
baenk_stol_bord.637,2554,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.570123997297772 55.67432827111259))
baenk_stol_bord.638,2553,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.57042175752697 55.674184046732556))
baenk_stol_bord.639,2496,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-28T00:00:00,2010-07-15T00:00:00,MULTIPOINT ((12.57432354978065 55.67284998539014))
baenk_stol_bord.640,2354,0148,H.C. Andersens Boulevard,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-28T00:00:00,2010-07-15T00:00:00,MULTIPOINT ((12.576715623433971 55.671560797190466))
baenk_stol_bord.641,4048,2528,Halfdansgade,0,Amager Vest,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Digitaliseret manuelt,2006-09-12T00:00:00,2010-07-01T00:00:00,MULTIPOINT ((12.579903210771544 55.66366944159068))
baenk_stol_bord.642,4047,2528,Halfdansgade,0,Amager Vest,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Digitaliseret manuelt,2006-09-12T00:00:00,2010-07-01T00:00:00,MULTIPOINT ((12.581001036948464 55.66320271838985))
baenk_stol_bord.643,3852,2544,Halmtorvet,,Vesterbro-Kongens Enghave,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Udefineret,,2016-02-17T09:03:40.374,MULTIPOINT ((12.561499948962556 55.670997850221056))
baenk_stol_bord.644,3854,2544,Halmtorvet,,Vesterbro-Kongens Enghave,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Udefineret,,2016-02-17T09:03:08.53,MULTIPOINT ((12.561418960528101 55.6709699058095))
baenk_stol_bord.645,3880,2544,Halmtorvet,,Vesterbro-Kongens Enghave,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-24T00:00:00,,MULTIPOINT ((12.559173416260212 55.669783377209654))
baenk_stol_bord.646,3879,2544,Halmtorvet,,Vesterbro-Kongens Enghave,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-24T00:00:00,,MULTIPOINT ((12.559224742730581 55.66980874696016))
